0	5.289930e-01
1.000000e-04	5.289762e-01
2.000000e-04	5.288310e-01
3.000000e-04	5.288636e-01
4.000000e-04	5.287523e-01
5.000000e-04	5.287079e-01
6.000000e-04	5.287359e-01
7.000000e-04	5.288409e-01
8.000000e-04	5.287603e-01
9.000000e-04	5.287639e-01
1.000000e-03	5.286959e-01
1.100000e-03	5.285093e-01
1.200000e-03	5.286774e-01
1.300000e-03	5.287106e-01
1.400000e-03	5.287266e-01
1.500000e-03	5.287022e-01
1.600000e-03	5.289537e-01
1.700000e-03	5.290041e-01
1.800000e-03	5.289295e-01
1.900000e-03	5.288955e-01
2.000000e-03	5.288931e-01
2.100000e-03	5.287848e-01
2.200000e-03	5.289994e-01
2.300000e-03	5.288783e-01
2.400000e-03	5.288903e-01
2.500000e-03	5.290402e-01
2.600000e-03	5.290431e-01
2.700000e-03	5.291817e-01
2.800000e-03	5.293270e-01
2.900000e-03	5.295229e-01
3.000000e-03	5.296763e-01
3.100000e-03	5.296117e-01
3.200000e-03	5.295169e-01
3.300000e-03	5.295195e-01
3.400000e-03	5.295782e-01
3.500000e-03	5.295237e-01
3.600000e-03	5.294744e-01
3.700000e-03	5.295510e-01
3.800000e-03	5.295522e-01
3.900000e-03	5.294310e-01
4.000000e-03	5.293594e-01
4.100000e-03	5.293752e-01
4.200000e-03	5.292941e-01
4.300000e-03	5.293875e-01
4.400000e-03	5.293719e-01
4.500000e-03	5.294551e-01
4.600000e-03	5.294811e-01
4.700000e-03	5.293999e-01
4.800000e-03	5.294028e-01
4.900000e-03	5.294517e-01
5.000000e-03	5.296067e-01
5.100000e-03	5.296195e-01
5.200000e-03	5.296813e-01
5.300000e-03	5.299261e-01
5.400000e-03	5.299370e-01
5.500000e-03	5.299935e-01
5.600000e-03	5.301916e-01
5.700000e-03	5.303677e-01
5.800000e-03	5.302746e-01
5.900000e-03	5.303028e-01
6.000000e-03	5.303437e-01
6.100000e-03	5.303608e-01
6.200000e-03	5.303164e-01
6.300000e-03	5.303655e-01
6.400000e-03	5.302110e-01
6.500000e-03	5.304877e-01
6.600000e-03	5.306344e-01
6.700000e-03	5.307671e-01
6.800000e-03	5.306776e-01
6.900000e-03	5.306102e-01
7.000000e-03	5.305607e-01
7.100000e-03	5.307675e-01
7.200000e-03	5.307266e-01
7.300000e-03	5.309096e-01
7.400000e-03	5.309043e-01
7.500000e-03	5.307793e-01
7.600000e-03	5.309375e-01
7.700000e-03	5.308075e-01
7.800000e-03	5.309746e-01
7.900000e-03	5.309185e-01
8.000000e-03	5.306299e-01
8.100000e-03	5.307676e-01
8.200000e-03	5.308142e-01
8.300000e-03	5.308179e-01
8.400000e-03	5.307218e-01
8.500000e-03	5.308080e-01
8.600000e-03	5.308232e-01
8.700000e-03	5.309131e-01
8.800000e-03	5.309145e-01
8.900000e-03	5.308616e-01
9.000000e-03	5.309190e-01
9.100000e-03	5.308965e-01
9.200000e-03	5.308694e-01
9.300000e-03	5.307965e-01
9.400000e-03	5.308267e-01
9.500000e-03	5.307346e-01
9.600000e-03	5.306925e-01
9.700000e-03	5.308572e-01
9.800000e-03	5.308091e-01
9.900000e-03	5.306798e-01
1.000000e-02	5.307628e-01
1.010000e-02	5.306058e-01
1.020000e-02	5.305852e-01
1.030000e-02	5.305167e-01
1.040000e-02	5.305499e-01
1.050000e-02	5.306790e-01
1.060000e-02	5.306589e-01
1.070000e-02	5.308060e-01
1.080000e-02	5.306434e-01
1.090000e-02	5.307258e-01
1.100000e-02	5.306464e-01
1.110000e-02	5.306916e-01
1.120000e-02	5.306110e-01
1.130000e-02	5.307286e-01
1.140000e-02	5.308847e-01
1.150000e-02	5.309497e-01
1.160000e-02	5.310257e-01
1.170000e-02	5.310522e-01
1.180000e-02	5.310124e-01
1.190000e-02	5.309434e-01
1.200000e-02	5.308889e-01
1.210000e-02	5.308920e-01
1.220000e-02	5.306541e-01
1.230000e-02	5.304837e-01
1.240000e-02	5.304703e-01
1.250000e-02	5.304242e-01
1.260000e-02	5.303031e-01
1.270000e-02	5.302047e-01
1.280000e-02	5.301320e-01
1.290000e-02	5.300890e-01
1.300000e-02	5.300974e-01
1.310000e-02	5.301184e-01
1.320000e-02	5.301526e-01
1.330000e-02	5.302321e-01
1.340000e-02	5.300984e-01
1.350000e-02	5.300149e-01
1.360000e-02	5.300090e-01
1.370000e-02	5.301597e-01
1.380000e-02	5.301054e-01
1.390000e-02	5.302636e-01
1.400000e-02	5.300598e-01
1.410000e-02	5.301136e-01
1.420000e-02	5.301018e-01
1.430000e-02	5.302699e-01
1.440000e-02	5.302754e-01
1.450000e-02	5.303349e-01
1.460000e-02	5.304297e-01
1.470000e-02	5.304212e-01
1.480000e-02	5.303336e-01
1.490000e-02	5.303512e-01
1.500000e-02	5.302321e-01
1.510000e-02	5.302508e-01
1.520000e-02	5.301856e-01
1.530000e-02	5.299542e-01
1.540000e-02	5.299704e-01
1.550000e-02	5.300510e-01
